province;red;green;blue;x;x
15416;23;11;255;NAME;x
15417;24;11;255;NAME;x
15418;25;11;255;NAME;x
15419;26;11;255;NAME;x
15420;27;11;255;NAME;x
15421;28;11;255;NAME;x
15422;29;11;255;NAME;x
15423;30;11;255;NAME;x
15424;31;11;255;NAME;x
15425;32;11;255;NAME;x
15426;33;11;255;NAME;x
15427;34;11;255;NAME;x
15428;35;11;255;NAME;x
15429;36;11;255;NAME;x
15430;37;11;255;NAME;x
15431;38;11;255;NAME;x
15432;39;11;255;NAME;x
15433;40;11;255;NAME;x
15434;41;11;255;NAME;x
15435;42;11;255;NAME;x
15436;43;11;255;NAME;x
15437;44;11;255;NAME;x
15438;45;11;255;NAME;x
15439;46;11;255;NAME;x
15440;47;11;255;NAME;x
15441;48;11;255;NAME;x
15442;49;11;255;NAME;x
15443;50;11;255;NAME;x
15444;51;11;255;NAME;x
15445;52;11;255;NAME;x
15446;53;11;255;NAME;x
15447;54;11;255;NAME;x
15448;55;11;255;NAME;x
15449;56;11;255;NAME;x
15450;57;11;255;NAME;x
15451;58;11;255;NAME;x
15452;59;11;255;NAME;x
15453;60;11;255;NAME;x
15454;61;11;255;NAME;x
15455;62;11;255;NAME;x
15456;63;11;255;NAME;x
15457;64;11;255;NAME;x
15458;65;11;255;NAME;x
15459;66;11;255;NAME;x
15460;67;11;255;NAME;x
15461;68;11;255;NAME;x
15462;69;11;255;NAME;x
15463;70;11;255;NAME;x
15464;71;11;255;NAME;x
15465;72;11;255;NAME;x
15466;73;11;255;NAME;x
15467;74;11;255;NAME;x
15468;75;11;255;NAME;x
15469;76;11;255;NAME;x
15470;77;11;255;NAME;x
15471;78;11;255;NAME;x
15472;79;11;255;NAME;x
15473;80;11;255;NAME;x
15474;81;11;255;NAME;x
15475;82;11;255;NAME;x
15476;83;11;255;NAME;x
15477;84;11;255;NAME;x
15478;85;11;255;NAME;x
15479;86;11;255;NAME;x
15480;87;11;255;NAME;x
15481;88;11;255;NAME;x
15482;89;11;255;NAME;x
15483;90;11;255;NAME;x
15484;91;11;255;NAME;x
15485;92;11;255;NAME;x
15486;93;11;255;NAME;x
15487;94;11;255;NAME;x
15488;95;11;255;NAME;x
15489;96;11;255;NAME;x
15490;97;11;255;NAME;x
15491;98;11;255;NAME;x
15492;99;11;255;NAME;x
15493;100;11;255;NAME;x
15494;101;11;255;NAME;x
15495;102;11;255;NAME;x
15496;103;11;255;NAME;x
15497;104;11;255;NAME;x
15498;105;11;255;NAME;x
15499;106;11;255;NAME;x
15500;107;11;255;NAME;x
15501;108;11;255;NAME;x
15502;109;11;255;NAME;x
15503;110;11;255;NAME;x
15504;111;11;255;NAME;x
15505;112;11;255;NAME;x
15506;113;11;255;NAME;x
15507;114;11;255;NAME;x
15508;115;11;255;NAME;x
15509;116;11;255;NAME;x
15510;117;11;255;NAME;x
15511;118;11;255;NAME;x
15512;119;11;255;NAME;x
15513;120;11;255;NAME;x
15514;121;11;255;NAME;x
15515;122;11;255;NAME;x
15516;123;11;255;NAME;x
15517;124;11;255;NAME;x
15518;125;11;255;NAME;x
15519;127;11;255;NAME;x
15520;128;11;255;NAME;x
15521;129;11;255;NAME;x
15522;130;11;255;NAME;x
15523;131;11;255;NAME;x
15524;132;11;255;NAME;x
15525;133;11;255;NAME;x
15526;134;11;255;NAME;x
15527;135;11;255;NAME;x
15528;136;11;255;NAME;x
15529;137;11;255;NAME;x
15530;138;11;255;NAME;x
15531;139;11;255;NAME;x
15532;140;11;255;NAME;x
15533;141;11;255;NAME;x
15534;142;11;255;NAME;x
15535;143;11;255;NAME;x
15536;144;11;255;NAME;x
15537;145;11;255;NAME;x
15538;146;11;255;NAME;x
15539;147;11;255;NAME;x
15540;148;11;255;NAME;x
15541;149;11;255;NAME;x
15542;150;11;255;NAME;x
15543;151;11;255;NAME;x
15544;152;11;255;NAME;x
15545;153;11;255;NAME;x
15546;154;11;255;NAME;x
15547;155;11;255;NAME;x
15548;156;11;255;NAME;x
15549;157;11;255;NAME;x
15550;158;11;255;NAME;x
15551;159;11;255;NAME;x
15552;160;11;255;NAME;x
15553;161;11;255;NAME;x
15554;162;11;255;NAME;x
15555;163;11;255;NAME;x
15556;164;11;255;NAME;x
15557;165;11;255;NAME;x
15558;166;11;255;NAME;x
15559;167;11;255;NAME;x
15560;168;11;255;NAME;x
15561;169;11;255;NAME;x
15562;170;11;255;NAME;x
15563;171;11;255;NAME;x
15564;172;11;255;NAME;x
15565;173;11;255;NAME;x
15566;174;11;255;NAME;x
15567;175;11;255;NAME;x
15568;176;11;255;NAME;x
15569;177;11;255;NAME;x
15570;178;11;255;NAME;x
15571;179;11;255;NAME;x
15572;180;11;255;NAME;x
15573;181;11;255;NAME;x
15574;182;11;255;NAME;x
15575;183;11;255;NAME;x
15576;184;11;255;NAME;x
15577;185;11;255;NAME;x
15578;186;11;255;NAME;x
15579;187;11;255;NAME;x
15580;188;11;255;NAME;x
15581;189;11;255;NAME;x
15582;190;11;255;NAME;x
15583;191;11;255;NAME;x
15584;192;11;255;NAME;x
15585;193;11;255;NAME;x
15586;194;11;255;NAME;x
15587;195;11;255;NAME;x
15588;196;11;255;NAME;x
15589;197;11;255;NAME;x
15590;198;11;255;NAME;x
15591;199;11;255;NAME;x
15592;200;11;255;NAME;x
15593;201;11;255;NAME;x
15594;202;11;255;NAME;x
15595;203;11;255;NAME;x
15596;204;11;255;NAME;x
15597;205;11;255;NAME;x
15598;206;11;255;NAME;x
15599;207;11;255;NAME;x
15600;208;11;255;NAME;x
15601;209;11;255;NAME;x
15602;210;11;255;NAME;x
15603;211;11;255;NAME;x
15604;212;11;255;NAME;x
15605;213;11;255;NAME;x
15606;214;11;255;NAME;x
15607;215;11;255;NAME;x
15608;216;11;255;NAME;x
15609;217;11;255;NAME;x
15610;218;11;255;NAME;x
15611;219;11;255;NAME;x
15612;220;11;255;NAME;x
15613;221;11;255;NAME;x
15614;222;11;255;NAME;x
15615;223;11;255;NAME;x
15616;224;11;255;NAME;x
15617;225;11;255;NAME;x
15618;226;11;255;NAME;x
15619;227;11;255;NAME;x
15620;228;11;255;NAME;x
15621;229;11;255;NAME;x
15622;230;11;255;NAME;x
15623;231;11;255;NAME;x
15624;232;11;255;NAME;x
15625;233;11;255;NAME;x
15626;234;11;255;NAME;x
15627;235;11;255;NAME;x
15628;236;11;255;NAME;x
15629;237;11;255;NAME;x
15630;238;11;255;NAME;x
15631;239;11;255;NAME;x
15632;240;11;255;NAME;x
15633;241;11;255;NAME;x
15634;242;11;255;NAME;x
15635;243;11;255;NAME;x
15636;244;11;255;NAME;x
15637;245;11;255;NAME;x
15638;246;11;255;NAME;x
15639;247;11;255;NAME;x
15640;248;11;255;NAME;x
15641;249;11;255;NAME;x
15642;250;11;255;NAME;x
15643;251;11;255;NAME;x
15644;252;11;255;NAME;x
15645;253;11;255;NAME;x
15646;254;11;255;NAME;x
15647;255;11;255;NAME;x
15648;1;12;255;NAME;x
15649;2;12;255;NAME;x
15650;3;12;255;NAME;x
15651;4;12;255;NAME;x
15652;5;12;255;NAME;x
15653;6;12;255;NAME;x
15654;7;12;255;NAME;x
15655;8;12;255;NAME;x
15656;9;12;255;NAME;x
15657;10;12;255;NAME;x
15658;11;12;255;NAME;x
15659;12;12;255;NAME;x
15660;13;12;255;NAME;x
15661;14;12;255;NAME;x
15662;15;12;255;NAME;x
15663;16;12;255;NAME;x
15664;17;12;255;NAME;x
15665;18;12;255;NAME;x
15666;19;12;255;NAME;x
15667;20;12;255;NAME;x
15668;21;12;255;NAME;x
15669;22;12;255;NAME;x
15670;23;12;255;NAME;x
15671;24;12;255;NAME;x
15672;25;12;255;NAME;x
15673;26;12;255;NAME;x
15674;27;12;255;NAME;x
15675;28;12;255;NAME;x
15676;29;12;255;NAME;x
15677;30;12;255;NAME;x
15678;31;12;255;NAME;x
15679;32;12;255;NAME;x
15680;33;12;255;NAME;x
15681;34;12;255;NAME;x
15682;35;12;255;NAME;x
15683;36;12;255;NAME;x
15684;37;12;255;NAME;x
15685;38;12;255;NAME;x
15686;39;12;255;NAME;x
15687;40;12;255;NAME;x
15688;41;12;255;NAME;x
15689;42;12;255;NAME;x
15690;43;12;255;NAME;x
15691;44;12;255;NAME;x
15692;45;12;255;NAME;x
15693;46;12;255;NAME;x
15694;47;12;255;NAME;x
15695;48;12;255;NAME;x
15696;49;12;255;NAME;x
15697;50;12;255;NAME;x
15698;51;12;255;NAME;x
15699;52;12;255;NAME;x
15700;53;12;255;NAME;x
15701;54;12;255;NAME;x
15702;55;12;255;NAME;x
15703;56;12;255;NAME;x
15704;57;12;255;NAME;x
15705;58;12;255;NAME;x
15706;59;12;255;NAME;x
15707;60;12;255;NAME;x
15708;61;12;255;NAME;x
15709;62;12;255;NAME;x
15710;63;12;255;NAME;x
15711;64;12;255;NAME;x
15712;65;12;255;NAME;x
15713;66;12;255;NAME;x
15714;67;12;255;NAME;x
15715;68;12;255;NAME;x
15716;69;12;255;NAME;x
15717;70;12;255;NAME;x
15718;71;12;255;NAME;x
15719;72;12;255;NAME;x
15720;73;12;255;NAME;x
15721;74;12;255;NAME;x
15722;76;12;255;NAME;x
15723;77;12;255;NAME;x
15724;78;12;255;NAME;x
15725;79;12;255;NAME;x
15726;80;12;255;NAME;x
15727;81;12;255;NAME;x
15728;82;12;255;NAME;x
15729;83;12;255;NAME;x
15730;84;12;255;NAME;x
15731;85;12;255;NAME;x
15732;86;12;255;NAME;x
15733;87;12;255;NAME;x
15734;88;12;255;NAME;x
15735;90;12;255;NAME;x
15736;91;12;255;NAME;x
15737;92;12;255;NAME;x
15738;93;12;255;NAME;x
15739;94;12;255;NAME;x
15740;95;12;255;NAME;x
15741;96;12;255;NAME;x
15742;97;12;255;NAME;x
15743;98;12;255;NAME;x
15744;99;12;255;NAME;x
15745;100;12;255;NAME;x
15746;101;12;255;NAME;x
15747;102;12;255;NAME;x
15748;103;12;255;NAME;x
15749;104;12;255;NAME;x
15750;105;12;255;NAME;x
15751;106;12;255;NAME;x
15752;107;12;255;NAME;x
15753;108;12;255;NAME;x
15754;109;12;255;NAME;x
15755;110;12;255;NAME;x
15756;111;12;255;NAME;x
15757;112;12;255;NAME;x
15758;113;12;255;NAME;x
15759;114;12;255;NAME;x
15760;115;12;255;NAME;x
15761;116;12;255;NAME;x
15762;117;12;255;NAME;x
15763;118;12;255;NAME;x
15764;119;12;255;NAME;x
15765;120;12;255;NAME;x
15766;121;12;255;NAME;x
15767;122;12;255;NAME;x
15768;123;12;255;NAME;x
15769;124;12;255;NAME;x
15770;125;12;255;NAME;x
15771;126;12;255;NAME;x
15772;127;12;255;NAME;x
15773;128;12;255;NAME;x
15774;129;12;255;NAME;x
15775;130;12;255;NAME;x
15776;131;12;255;NAME;x
15777;132;12;255;NAME;x
15778;133;12;255;NAME;x
15779;134;12;255;NAME;x
15780;135;12;255;NAME;x
15781;136;12;255;NAME;x
15782;137;12;255;NAME;x
15783;138;12;255;NAME;x
15784;139;12;255;NAME;x
15785;140;12;255;NAME;x
15786;141;12;255;NAME;x
15787;142;12;255;NAME;x
15788;143;12;255;NAME;x
15789;144;12;255;NAME;x
15790;145;12;255;NAME;x
15791;146;12;255;NAME;x
15792;147;12;255;NAME;x
15793;148;12;255;NAME;x
15794;149;12;255;NAME;x
15795;150;12;255;NAME;x
15796;151;12;255;NAME;x
15797;152;12;255;NAME;x
15798;153;12;255;NAME;x
15799;154;12;255;NAME;x
15800;155;12;255;NAME;x
15801;156;12;255;NAME;x
15802;157;12;255;NAME;x
15803;158;12;255;NAME;x
15804;159;12;255;NAME;x
15805;160;12;255;NAME;x
15806;161;12;255;NAME;x
15807;162;12;255;NAME;x
15808;163;12;255;NAME;x
15809;164;12;255;NAME;x
15810;165;12;255;NAME;x
15811;166;12;255;NAME;x
15812;167;12;255;NAME;x
15813;168;12;255;NAME;x
15814;169;12;255;NAME;x
15815;170;12;255;NAME;x
15816;171;12;255;NAME;x
15817;172;12;255;NAME;x
15818;173;12;255;NAME;x
15819;174;12;255;NAME;x
15820;175;12;255;NAME;x
15821;176;12;255;NAME;x
15822;177;12;255;NAME;x
15823;178;12;255;NAME;x
15824;179;12;255;NAME;x
15825;180;12;255;NAME;x
15826;181;12;255;NAME;x
15827;182;12;255;NAME;x
15828;183;12;255;NAME;x
15829;184;12;255;NAME;x
15830;185;12;255;NAME;x
15831;186;12;255;NAME;x
15832;187;12;255;NAME;x
15833;188;12;255;NAME;x
15834;189;12;255;NAME;x
15835;190;12;255;NAME;x
15836;191;12;255;NAME;x
15837;192;12;255;NAME;x
15838;193;12;255;NAME;x
15839;194;12;255;NAME;x
15840;195;12;255;NAME;x
15841;196;12;255;NAME;x
15842;197;12;255;NAME;x
15843;198;12;255;NAME;x
15844;199;12;255;NAME;x
15845;200;12;255;NAME;x
15846;201;12;255;NAME;x
15847;202;12;255;NAME;x
15848;203;12;255;NAME;x
15849;204;12;255;NAME;x
15850;205;12;255;NAME;x
15851;206;12;255;NAME;x
15852;207;12;255;NAME;x
15853;208;12;255;NAME;x
15854;209;12;255;NAME;x
15855;210;12;255;NAME;x
15856;211;12;255;NAME;x
15857;212;12;255;NAME;x
15858;213;12;255;NAME;x
15859;214;12;255;NAME;x
15860;215;12;255;NAME;x
15861;216;12;255;NAME;x
15862;217;12;255;NAME;x
15863;218;12;255;NAME;x
15864;219;12;255;NAME;x
15865;220;12;255;NAME;x
15866;221;12;255;NAME;x
15867;222;12;255;NAME;x
15868;223;12;255;NAME;x
15869;224;12;255;NAME;x
15870;225;12;255;NAME;x
15871;226;12;255;NAME;x
15872;227;12;255;NAME;x
15873;228;12;255;NAME;x
15874;229;12;255;NAME;x
15875;230;12;255;NAME;x
15876;231;12;255;NAME;x
15877;232;12;255;NAME;x
15878;233;12;255;NAME;x
15879;234;12;255;NAME;x
15880;236;12;255;NAME;x
15881;237;12;255;NAME;x
15882;238;12;255;NAME;x
15883;239;12;255;NAME;x
15884;240;12;255;NAME;x
15885;241;12;255;NAME;x
15886;242;12;255;NAME;x
15887;243;12;255;NAME;x
15888;244;12;255;NAME;x
15889;245;12;255;NAME;x
15890;246;12;255;NAME;x
15891;247;12;255;NAME;x
15892;248;12;255;NAME;x
15893;249;12;255;NAME;x
15894;250;12;255;NAME;x
15895;251;12;255;NAME;x
15896;252;12;255;NAME;x
15897;253;12;255;NAME;x
15898;254;12;255;NAME;x
15899;255;12;255;NAME;x
15900;1;13;255;NAME;x
15901;2;13;255;NAME;x
15902;3;13;255;NAME;x
15903;4;13;255;NAME;x
15904;5;13;255;NAME;x
15905;6;13;255;NAME;x
15906;7;13;255;NAME;x
15907;8;13;255;NAME;x
15908;9;13;255;NAME;x
15909;10;13;255;NAME;x
15910;11;13;255;NAME;x
15911;12;13;255;NAME;x
15912;13;13;255;NAME;x
15913;14;13;255;NAME;x
15914;15;13;255;NAME;x
15915;16;13;255;NAME;x
15916;17;13;255;NAME;x
15917;18;13;255;NAME;x
15918;19;13;255;NAME;x
15919;20;13;255;NAME;x
15920;21;13;255;NAME;x
15921;22;13;255;NAME;x
15922;23;13;255;NAME;x
15923;24;13;255;NAME;x
15924;25;13;255;NAME;x
15925;26;13;255;NAME;x
15926;27;13;255;NAME;x
15927;28;13;255;NAME;x
15928;29;13;255;NAME;x
15929;30;13;255;NAME;x
15930;31;13;255;NAME;x
15931;32;13;255;NAME;x
15932;33;13;255;NAME;x
15933;34;13;255;NAME;x
15934;35;13;255;NAME;x
15935;36;13;255;NAME;x
15936;37;13;255;NAME;x
15937;38;13;255;NAME;x
15938;39;13;255;NAME;x
15939;40;13;255;NAME;x
15940;41;13;255;NAME;x
15941;42;13;255;NAME;x
15942;43;13;255;NAME;x
15943;44;13;255;NAME;x
15944;45;13;255;NAME;x
15945;46;13;255;NAME;x
15946;47;13;255;NAME;x
15947;48;13;255;NAME;x
15948;49;13;255;NAME;x
15949;50;13;255;NAME;x
15950;51;13;255;NAME;x
15951;52;13;255;NAME;x
15952;53;13;255;NAME;x
15953;54;13;255;NAME;x
15954;55;13;255;NAME;x
15955;56;13;255;NAME;x
15956;57;13;255;NAME;x
15957;58;13;255;NAME;x
15958;59;13;255;NAME;x
15959;60;13;255;NAME;x
15960;61;13;255;NAME;x
15961;62;13;255;NAME;x
15962;63;13;255;NAME;x
15963;64;13;255;NAME;x
15964;65;13;255;NAME;x
15965;66;13;255;NAME;x
15966;67;13;255;NAME;x
15967;68;13;255;NAME;x
15968;69;13;255;NAME;x
15969;70;13;255;NAME;x
15970;71;13;255;NAME;x
15971;72;13;255;NAME;x
15972;73;13;255;NAME;x
15973;74;13;255;NAME;x
15974;75;13;255;NAME;x
15975;76;13;255;NAME;x
15976;77;13;255;NAME;x
15977;78;13;255;NAME;x
15978;79;13;255;NAME;x
15979;80;13;255;NAME;x
15980;81;13;255;NAME;x
15981;82;13;255;NAME;x
15982;83;13;255;NAME;x
15983;84;13;255;NAME;x
15984;85;13;255;NAME;x
15985;86;13;255;NAME;x
15986;87;13;255;NAME;x
15987;88;13;255;NAME;x
15988;89;13;255;NAME;x
15989;90;13;255;NAME;x
15990;91;13;255;NAME;x
15991;92;13;255;NAME;x
15992;93;13;255;NAME;x
15993;94;13;255;NAME;x
15994;95;13;255;NAME;x
15995;96;13;255;NAME;x
15996;97;13;255;NAME;x
15997;98;13;255;NAME;x
15998;99;13;255;NAME;x
15999;100;13;255;NAME;x
16000;101;13;255;NAME;x
16001;102;13;255;NAME;x
16002;103;13;255;NAME;x
16003;104;13;255;NAME;x
16004;105;13;255;NAME;x
16005;106;13;255;NAME;x
16006;107;13;255;NAME;x
16007;108;13;255;NAME;x
16008;109;13;255;NAME;x
16009;110;13;255;NAME;x
16010;111;13;255;NAME;x
16011;112;13;255;NAME;x
16012;113;13;255;NAME;x
16013;114;13;255;NAME;x
16014;115;13;255;NAME;x
16015;116;13;255;NAME;x
16016;117;13;255;NAME;x
16017;118;13;255;NAME;x
16018;119;13;255;NAME;x
16019;120;13;255;NAME;x
16020;121;13;255;NAME;x
16021;122;13;255;NAME;x
16022;123;13;255;NAME;x
16023;124;13;255;NAME;x
16024;125;13;255;NAME;x
16025;126;13;255;NAME;x
16026;127;13;255;NAME;x
16027;128;13;255;NAME;x
16028;129;13;255;NAME;x
16029;130;13;255;NAME;x
16030;131;13;255;NAME;x
16031;132;13;255;NAME;x
16032;133;13;255;NAME;x
16033;134;13;255;NAME;x
16034;135;13;255;NAME;x
16035;136;13;255;NAME;x
16036;137;13;255;NAME;x
16037;138;13;255;NAME;x
16038;139;13;255;NAME;x
16039;140;13;255;NAME;x
16040;141;13;255;NAME;x
16041;142;13;255;NAME;x
16042;143;13;255;NAME;x
16043;144;13;255;NAME;x
16044;145;13;255;NAME;x
16045;146;13;255;NAME;x
16046;147;13;255;NAME;x
16047;148;13;255;NAME;x
16048;149;13;255;NAME;x
16049;150;13;255;NAME;x
16050;151;13;255;NAME;x
16051;152;13;255;NAME;x
16052;153;13;255;NAME;x
16053;154;13;255;NAME;x
16054;155;13;255;NAME;x
16055;156;13;255;NAME;x
16056;157;13;255;NAME;x
16057;158;13;255;NAME;x
16058;159;13;255;NAME;x
16059;160;13;255;NAME;x
16060;161;13;255;NAME;x
16061;162;13;255;NAME;x
16062;163;13;255;NAME;x
16063;164;13;255;NAME;x
16064;165;13;255;NAME;x
16065;166;13;255;NAME;x
16066;167;13;255;NAME;x
16067;168;13;255;NAME;x
16068;169;13;255;NAME;x
16069;170;13;255;NAME;x
16070;171;13;255;NAME;x
16071;172;13;255;NAME;x
16072;173;13;255;NAME;x
16073;174;13;255;NAME;x
16074;175;13;255;NAME;x
16075;176;13;255;NAME;x
16076;177;13;255;NAME;x
16077;178;13;255;NAME;x
16078;179;13;255;NAME;x
16079;180;13;255;NAME;x
16080;181;13;255;NAME;x
16081;182;13;255;NAME;x
16082;183;13;255;NAME;x
16083;184;13;255;NAME;x
16084;185;13;255;NAME;x
16085;186;13;255;NAME;x
16086;187;13;255;NAME;x
16087;188;13;255;NAME;x
16088;189;13;255;NAME;x
16089;190;13;255;NAME;x
16090;191;13;255;NAME;x
16091;192;13;255;NAME;x
16092;193;13;255;NAME;x
16093;194;13;255;NAME;x
16094;195;13;255;NAME;x
16095;196;13;255;NAME;x
16096;197;13;255;NAME;x
16097;198;13;255;NAME;x
16098;199;13;255;NAME;x
16099;200;13;255;NAME;x
16100;201;13;255;NAME;x
16101;202;13;255;NAME;x
16102;203;13;255;NAME;x
16103;204;13;255;NAME;x
16104;205;13;255;NAME;x
16105;206;13;255;NAME;x
16106;207;13;255;NAME;x
16107;208;13;255;NAME;x
16108;209;13;255;NAME;x
16109;210;13;255;NAME;x
16110;211;13;255;NAME;x
16111;212;13;255;NAME;x
16112;213;13;255;NAME;x
16113;214;13;255;NAME;x
16114;215;13;255;NAME;x
16115;216;13;255;NAME;x
16116;217;13;255;NAME;x
16117;218;13;255;NAME;x
16118;219;13;255;NAME;x
16119;220;13;255;NAME;x
16120;221;13;255;NAME;x
16121;222;13;255;NAME;x
16122;223;13;255;NAME;x
16123;224;13;255;NAME;x
16124;225;13;255;NAME;x
16125;226;13;255;NAME;x
16126;227;13;255;NAME;x
16127;228;13;255;NAME;x
16128;229;13;255;NAME;x
16129;230;13;255;NAME;x
16130;231;13;255;NAME;x
16131;232;13;255;NAME;x
16132;233;13;255;NAME;x
16133;234;13;255;NAME;x
16134;235;13;255;NAME;x
16135;236;13;255;NAME;x
16136;237;13;255;NAME;x
16137;238;13;255;NAME;x
16138;239;13;255;NAME;x
16139;240;13;255;NAME;x
16140;241;13;255;NAME;x
16141;242;13;255;NAME;x
16142;243;13;255;NAME;x
16143;244;13;255;NAME;x
16144;245;13;255;NAME;x
16145;246;13;255;NAME;x
16146;247;13;255;NAME;x
16147;248;13;255;NAME;x
16148;249;13;255;NAME;x
16149;250;13;255;NAME;x
16150;251;13;255;NAME;x
16151;252;13;255;NAME;x
16152;253;13;255;NAME;x
16153;254;13;255;NAME;x
16154;255;13;255;NAME;x
16155;1;14;255;NAME;x
16156;2;14;255;NAME;x
16157;3;14;255;NAME;x
16158;4;14;255;NAME;x
16159;5;14;255;NAME;x
16160;6;14;255;NAME;x
16161;7;14;255;NAME;x
16162;8;14;255;NAME;x
16163;9;14;255;NAME;x
16164;10;14;255;NAME;x
16165;11;14;255;NAME;x
16166;12;14;255;NAME;x
16167;13;14;255;NAME;x
16168;14;14;255;NAME;x
16169;15;14;255;NAME;x
16170;16;14;255;NAME;x
16171;17;14;255;NAME;x
16172;18;14;255;NAME;x
16173;19;14;255;NAME;x
16174;20;14;255;NAME;x
16175;21;14;255;NAME;x
16176;22;14;255;NAME;x
16177;23;14;255;NAME;x
16178;24;14;255;NAME;x
16179;25;14;255;NAME;x
16180;26;14;255;NAME;x
16181;27;14;255;NAME;x
16182;28;14;255;NAME;x
16183;29;14;255;NAME;x
16184;30;14;255;NAME;x
16185;31;14;255;NAME;x
16186;32;14;255;NAME;x
16187;33;14;255;NAME;x
16188;34;14;255;NAME;x
16189;35;14;255;NAME;x
16190;36;14;255;NAME;x
16191;37;14;255;NAME;x
16192;38;14;255;NAME;x
16193;39;14;255;NAME;x
16194;40;14;255;NAME;x
16195;41;14;255;NAME;x
16196;42;14;255;NAME;x
16197;43;14;255;NAME;x
16198;44;14;255;NAME;x
16199;45;14;255;NAME;x
16200;46;14;255;NAME;x
16201;47;14;255;NAME;x
16202;48;14;255;NAME;x
16203;49;14;255;NAME;x
16204;50;14;255;NAME;x
16205;51;14;255;NAME;x
16206;52;14;255;NAME;x
16207;53;14;255;NAME;x
16208;54;14;255;NAME;x
16209;55;14;255;NAME;x
16210;56;14;255;NAME;x
16211;57;14;255;NAME;x
16212;58;14;255;NAME;x
16213;59;14;255;NAME;x
16214;60;14;255;NAME;x
16215;61;14;255;NAME;x
16216;62;14;255;NAME;x
16217;63;14;255;NAME;x
16218;64;14;255;NAME;x
16219;65;14;255;NAME;x
16220;66;14;255;NAME;x
16221;67;14;255;NAME;x
16222;68;14;255;NAME;x
16223;69;14;255;NAME;x
16224;70;14;255;NAME;x
16225;71;14;255;NAME;x
16226;72;14;255;NAME;x
16227;73;14;255;NAME;x
16228;74;14;255;NAME;x
16229;75;14;255;NAME;x
16230;76;14;255;NAME;x
16231;77;14;255;NAME;x
16232;78;14;255;NAME;x
16233;79;14;255;NAME;x
16234;80;14;255;NAME;x
16235;81;14;255;NAME;x
16236;82;14;255;NAME;x
16237;83;14;255;NAME;x
16238;84;14;255;NAME;x
16239;85;14;255;NAME;x
16240;86;14;255;NAME;x
16241;87;14;255;NAME;x
16242;89;14;255;NAME;x
16243;90;14;255;NAME;x
16244;91;14;255;NAME;x
16245;92;14;255;NAME;x
16246;93;14;255;NAME;x
16247;94;14;255;NAME;x
16248;95;14;255;NAME;x
16249;96;14;255;NAME;x
16250;97;14;255;NAME;x
16251;98;14;255;NAME;x
16252;99;14;255;NAME;x
16253;100;14;255;NAME;x
16254;101;14;255;NAME;x
16255;102;14;255;NAME;x
16256;103;14;255;NAME;x
16257;104;14;255;NAME;x
16258;105;14;255;NAME;x
16259;106;14;255;NAME;x
16260;107;14;255;NAME;x
16261;108;14;255;NAME;x
16262;109;14;255;NAME;x
16263;110;14;255;NAME;x
16264;111;14;255;NAME;x
16265;112;14;255;NAME;x
16266;113;14;255;NAME;x
16267;114;14;255;NAME;x
16268;115;14;255;NAME;x
16269;116;14;255;NAME;x
16270;117;14;255;NAME;x
16271;118;14;255;NAME;x
16272;119;14;255;NAME;x
16273;120;14;255;NAME;x
16274;121;14;255;NAME;x
16275;122;14;255;NAME;x
16276;123;14;255;NAME;x
16277;124;14;255;NAME;x
16278;125;14;255;NAME;x
16279;126;14;255;NAME;x
16280;127;14;255;NAME;x
16281;128;14;255;NAME;x
16282;129;14;255;NAME;x
16283;130;14;255;NAME;x
16284;131;14;255;NAME;x
16285;132;14;255;NAME;x
16286;133;14;255;NAME;x
16287;134;14;255;NAME;x
16288;135;14;255;NAME;x
16289;136;14;255;NAME;x
16290;137;14;255;NAME;x
16291;138;14;255;NAME;x
16292;139;14;255;NAME;x
16293;140;14;255;NAME;x
16294;141;14;255;NAME;x
16295;142;14;255;NAME;x
16296;143;14;255;NAME;x
16297;144;14;255;NAME;x
16298;145;14;255;NAME;x
16299;146;14;255;NAME;x
16300;148;14;255;NAME;x
16301;149;14;255;NAME;x
16302;150;14;255;NAME;x
16303;151;14;255;NAME;x
16304;152;14;255;NAME;x
16305;153;14;255;NAME;x
16306;154;14;255;NAME;x
16307;155;14;255;NAME;x
16308;156;14;255;NAME;x
16309;157;14;255;NAME;x
16310;158;14;255;NAME;x
16311;159;14;255;NAME;x
16312;160;14;255;NAME;x
16313;161;14;255;NAME;x
16314;162;14;255;NAME;x
16315;163;14;255;NAME;x
16316;164;14;255;NAME;x
16317;165;14;255;NAME;x
16318;166;14;255;NAME;x
16319;167;14;255;NAME;x
16320;168;14;255;NAME;x
16321;169;14;255;NAME;x
16322;170;14;255;NAME;x
16323;171;14;255;NAME;x
16324;172;14;255;NAME;x
16325;173;14;255;NAME;x
16326;174;14;255;NAME;x
16327;175;14;255;NAME;x
16328;176;14;255;NAME;x
16329;177;14;255;NAME;x
16330;178;14;255;NAME;x
16331;179;14;255;NAME;x
16332;180;14;255;NAME;x
16333;181;14;255;NAME;x
16334;182;14;255;NAME;x
16335;183;14;255;NAME;x
16336;185;14;255;NAME;x
16337;186;14;255;NAME;x
16338;187;14;255;NAME;x
16339;188;14;255;NAME;x
16340;189;14;255;NAME;x
16341;190;14;255;NAME;x
16342;191;14;255;NAME;x
16343;192;14;255;NAME;x
16344;193;14;255;NAME;x
16345;194;14;255;NAME;x
16346;195;14;255;NAME;x
16347;196;14;255;NAME;x
