lon,lat,population
-63.850000,44.500000,2732.875136
-88.300000,35.400000,2732.769128
-88.200000,35.000000,2732.769128
-88.200000,35.400000,2732.769128
-88.050000,35.150000,2732.769128
-88.050000,35.250000,2732.769128
-87.950000,38.350000,2732.769128
-87.950000,38.450000,2732.769128
-87.800000,38.200000,2732.769128
-87.800000,38.600000,2732.769128
-89.000000,36.150000,2732.650856
-88.650000,36.500000,2732.650856
-100.000000,21.600000,2732.380233
-100.000000,21.700000,2732.380233
-99.850000,21.450000,2732.380233
-99.750000,21.450000,2732.380233
-99.600000,21.600000,2732.380233
-90.850000,38.250000,2732.152152
-76.000000,42.350000,2731.903792
-75.950000,42.600000,2731.903792
-75.750000,42.600000,2731.903792
-78.750000,34.750000,2731.762217
-100.300000,24.800000,2731.602441
-100.300000,24.900000,2731.602441
-100.150000,24.650000,2731.602441
-100.150000,25.050000,2731.602441
-100.050000,24.650000,2731.602441
-100.050000,25.050000,2731.602441
-99.900000,24.800000,2731.602441
-99.900000,24.900000,2731.602441
-116.150000,49.500000,2731.504851
-116.150000,49.800000,2731.504851
-115.850000,49.800000,2731.504851
-105.550000,20.550000,2731.424190
-105.550000,20.950000,2731.424190
-102.550000,22.350000,2731.314220
-84.300000,41.050000,2731.213546
-108.550000,44.650000,2731.176137
-115.650000,33.300000,2731.136971
-115.350000,33.300000,2731.136971
-117.500000,34.850000,2730.932448
-117.450000,34.900000,2730.932448
-104.000000,25.750000,2730.932448
-104.000000,25.950000,2730.932448
-103.950000,25.700000,2730.932448
-103.950000,26.000000,2730.932448
-98.500000,30.400000,2730.910275
-82.600000,41.600000,2730.824650
-108.900000,36.700000,2730.655834
-108.900000,36.900000,2730.655834
-108.800000,36.600000,2730.655834
-108.800000,37.000000,2730.655834
-108.600000,36.600000,2730.655834
-108.600000,37.000000,2730.655834
-86.700000,34.400000,2730.655834
-101.400000,48.600000,2730.435755
-101.300000,48.600000,2730.435755
-71.850000,44.950000,2730.435755
-71.750000,44.950000,2730.435755
-89.900000,42.850000,2730.033333
-89.900000,43.150000,2730.033333
-166.700000,54.050000,2729.681204
-166.400000,54.050000,2729.681204
-82.650000,49.300000,2729.668255
-82.650000,49.500000,2729.668255
-82.550000,49.200000,2729.668255
-82.550000,49.600000,2729.668255
-82.350000,49.200000,2729.668255
-82.350000,49.600000,2729.668255
-82.250000,49.300000,2729.668255
-82.250000,49.500000,2729.668255
-109.750000,36.150000,2729.387969
-109.600000,36.000000,2729.387969
-109.600000,36.300000,2729.387969
-109.450000,36.150000,2729.387969
-72.350000,44.950000,2729.387969
-72.200000,44.800000,2729.387969
-72.050000,44.950000,2729.387969
-93.850000,30.350000,2729.159925
-147.100000,64.600000,2729.105993
-147.000000,64.700000,2729.105993
-61.300000,16.600000,2728.906366
-110.400000,41.300000,2728.904752
-94.050000,38.700000,2728.680676
-84.000000,32.100000,2728.661221
-83.950000,32.150000,2728.661221
-83.600000,31.800000,2728.661221
-80.650000,7.750000,2728.550964
-95.300000,31.700000,2728.504090
-95.250000,31.650000,2728.504090
-95.050000,31.650000,2728.504090
-95.000000,31.700000,2728.504090
-95.000000,31.900000,2728.504090
-115.000000,39.150000,2728.222553
-115.000000,39.350000,2728.222553
-114.800000,39.150000,2728.222553
-114.800000,39.350000,2728.222553
-74.100000,39.550000,2728.212937
-100.000000,21.000000,2727.713486
-80.650000,27.450000,2727.702739
-97.100000,17.100000,2727.367871
-96.700000,17.500000,2727.367871
-80.000000,8.300000,2727.047074
-80.000000,8.500000,2727.047074
-88.350000,44.600000,2726.705518
-83.550000,34.500000,2726.705518
-83.550000,34.700000,2726.705518
-83.450000,34.800000,2726.705518
-83.250000,34.800000,2726.705518
-82.900000,36.800000,2726.561402
-82.900000,37.000000,2726.561402
-82.850000,37.050000,2726.561402
-77.250000,43.300000,2726.144245
-90.800000,19.900000,2726.047132
-119.550000,45.850000,2725.769008
-119.550000,45.950000,2725.769008
-121.300000,39.400000,2725.717939
-121.300000,39.600000,2725.717939
-96.950000,35.050000,2725.674486
-96.450000,16.000000,2725.618780
-96.150000,16.000000,2725.618780
-91.850000,41.450000,2725.250900
-151.300000,60.850000,2725.142254
-101.700000,22.200000,2725.104387
-101.650000,22.150000,2725.104387
-101.450000,22.150000,2725.104387
-101.450000,22.450000,2725.104387
-101.400000,22.200000,2725.104387
-101.400000,22.400000,2725.104387
-95.050000,33.850000,2724.991217
-95.050000,33.950000,2724.991217
-94.900000,33.700000,2724.991217
-94.900000,34.100000,2724.991217
-94.800000,33.700000,2724.991217
-94.800000,34.100000,2724.991217
-94.650000,33.850000,2724.991217
-94.650000,33.950000,2724.991217
-92.650000,34.150000,2724.920938
-92.600000,34.200000,2724.920938
-63.250000,46.000000,2724.671585
-62.950000,46.000000,2724.671585
-62.900000,46.050000,2724.671585
-62.900000,46.350000,2724.671585
-96.650000,31.550000,2724.515141
-96.650000,31.850000,2724.515141
-96.350000,31.850000,2724.515141
-98.850000,17.000000,2724.401167
-98.650000,17.000000,2724.401167
-98.150000,16.900000,2724.172881
-98.100000,16.850000,2724.172881
-97.800000,16.850000,2724.172881
-97.750000,16.900000,2724.172881
-97.100000,30.500000,2724.133043
-96.900000,30.500000,2724.133043
-96.850000,30.550000,2724.133043
-86.200000,32.100000,2723.742781
-86.000000,32.100000,2723.742781
-81.300000,46.350000,2723.647372
-81.250000,46.300000,2723.647372
-81.000000,27.150000,2723.647372
-81.000000,27.350000,2723.647372
-80.950000,27.100000,2723.647372
-80.950000,27.400000,2723.647372
-80.750000,27.100000,2723.647372
-80.750000,27.400000,2723.647372
-80.700000,27.350000,2723.647372
-83.950000,33.050000,2723.618925
-91.400000,39.300000,2723.435635
-91.400000,39.400000,2723.435635
-91.250000,39.150000,2723.435635
-91.000000,39.300000,2723.435635
-91.000000,39.400000,2723.435635
-89.250000,39.300000,2723.161700
-89.200000,39.250000,2723.161700
-89.000000,39.250000,2723.161700
-88.950000,39.300000,2723.161700
-88.950000,39.500000,2723.161700
-77.750000,40.500000,2722.755202
-77.650000,40.400000,2722.755202
-77.450000,40.400000,2722.755202
-77.450000,40.800000,2722.755202
-77.350000,40.500000,2722.755202
-77.350000,40.700000,2722.755202
-121.000000,38.150000,2722.268948
-120.900000,38.150000,2722.268948
-120.750000,38.300000,2722.268948
-120.750000,38.400000,2722.268948
-75.550000,23.450000,2722.268948
-75.550000,23.550000,2722.268948
-94.300000,33.000000,2722.190356
-94.300000,33.200000,2722.190356
-94.250000,32.950000,2722.190356
-94.050000,32.950000,2722.190356
-94.000000,33.000000,2722.190356
-94.000000,33.200000,2722.190356
-149.650000,61.050000,2721.974475
-92.150000,34.500000,2721.491157
-85.400000,39.000000,2721.152251
-102.400000,48.300000,2721.000000
-118.400000,34.800000,2720.931302
-95.800000,32.950000,2720.776351
-95.400000,32.950000,2720.776351
-95.400000,33.350000,2720.776351
-79.150000,37.750000,2720.741139
-66.650000,49.000000,2720.733341
-66.650000,49.200000,2720.733341
-66.600000,48.950000,2720.733341
-66.600000,49.250000,2720.733341
-66.400000,48.950000,2720.733341
-66.400000,49.250000,2720.733341
-66.350000,49.000000,2720.733341
-66.350000,49.200000,2720.733341
-97.500000,48.300000,2720.528388
-97.500000,48.500000,2720.528388
-97.300000,48.300000,2720.528388
-97.300000,48.500000,2720.528388
-95.400000,42.500000,2720.432598
-95.350000,42.450000,2720.432598
-95.050000,42.450000,2720.432598
-95.050000,42.850000,2720.432598
-95.000000,42.500000,2720.432598
-95.000000,42.800000,2720.432598
-91.400000,32.350000,2720.324470
-91.400000,32.450000,2720.324470
-91.250000,32.200000,2720.324470
-91.250000,32.600000,2720.324470
-91.150000,32.200000,2720.324470
-91.150000,32.600000,2720.324470
-89.200000,21.400000,2719.732709
-103.050000,43.850000,2719.134079
-89.250000,32.600000,2718.996950
-88.950000,32.600000,2718.996950
-106.250000,31.300000,2718.146500
-106.050000,31.300000,2718.146500
-105.950000,31.400000,2718.146500
-84.950000,36.200000,2717.991097
-84.850000,36.200000,2717.991097
-82.550000,38.750000,2717.939076
-85.200000,39.100000,2717.863353
-93.900000,39.450000,2717.333638
-93.850000,39.400000,2717.333638
-77.250000,42.000000,2717.191019
-77.200000,41.950000,2717.191019
-85.600000,41.650000,2716.941667
-85.550000,41.600000,2716.941667
-85.250000,42.000000,2716.941667
-101.900000,47.250000,2716.902008
-94.450000,37.650000,2716.829728
-94.450000,38.050000,2716.829728
-94.250000,37.650000,2716.829728
-94.250000,38.050000,2716.829728
-94.150000,37.750000,2716.829728
-94.150000,37.950000,2716.829728
-90.100000,34.150000,2716.789673
-89.800000,34.150000,2716.789673
-99.950000,43.400000,2716.562240
-85.150000,35.650000,2716.421794
-150.100000,61.700000,2716.282143
-93.500000,30.700000,2715.445554
-93.500000,31.000000,2715.445554
-93.450000,30.650000,2715.445554
-93.150000,30.650000,2715.445554
-93.100000,30.700000,2715.445554
-116.500000,44.050000,2714.985567
-99.050000,32.650000,2714.905280
-99.050000,32.850000,2714.905280
-99.000000,32.600000,2714.905280
-99.000000,32.900000,2714.905280
-98.800000,32.600000,2714.905280
-98.750000,32.650000,2714.905280
-98.750000,32.850000,2714.905280
-74.400000,18.200000,2714.854570
-74.300000,18.100000,2714.854570
-74.100000,18.100000,2714.854570
-74.000000,18.200000,2714.854570
-72.950000,45.050000,2714.697497
-150.000000,61.750000,2714.606535
-80.550000,39.100000,2714.522859
-80.550000,39.500000,2714.522859
-110.200000,40.250000,2714.491037
-110.200000,40.350000,2714.491037
-110.050000,40.100000,2714.491037
-110.050000,40.500000,2714.491037
-109.950000,40.100000,2714.491037
-109.950000,40.500000,2714.491037
-109.800000,40.250000,2714.491037
-109.800000,40.350000,2714.491037
-78.850000,34.250000,2714.419608
-78.800000,34.200000,2714.419608
-78.600000,34.200000,2714.419608
-78.600000,34.500000,2714.419608
-78.550000,34.250000,2714.419608
-78.550000,34.450000,2714.419608
-114.300000,46.350000,2714.316501
-75.700000,44.850000,2713.700088
-75.650000,44.900000,2713.700088
-75.350000,44.900000,2713.700088
-75.300000,44.850000,2713.700088
-85.000000,13.550000,2713.677792
-85.000000,13.950000,2713.677792
-84.600000,13.550000,2713.677792
-87.500000,41.050000,2713.341117
-95.150000,33.350000,2712.832726
-94.750000,33.350000,2712.832726
-111.500000,45.850000,2712.712030
-116.500000,31.450000,2712.518893
-116.300000,31.650000,2712.518893
-80.250000,34.850000,2711.991249
-80.250000,35.050000,2711.991249
-80.200000,34.800000,2711.991249
-80.200000,35.100000,2711.991249
-80.000000,35.100000,2711.991249
-105.250000,24.750000,2711.954623
-105.200000,24.700000,2711.954623
-104.900000,25.100000,2711.954623
-104.850000,25.050000,2711.954623
-116.650000,49.000000,2711.505577
-116.650000,49.200000,2711.505577
-116.600000,48.950000,2711.505577
-116.600000,49.250000,2711.505577
-116.400000,48.950000,2711.505577
-116.400000,49.250000,2711.505577
-116.350000,49.000000,2711.505577
-116.350000,49.200000,2711.505577
-111.450000,32.000000,2710.534233
-111.400000,31.950000,2710.534233
-110.950000,50.000000,2710.534233
-110.950000,50.200000,2710.534233
-69.200000,12.000000,2710.458509
-69.150000,11.950000,2710.458509
-104.050000,49.500000,2710.458509
-104.050000,49.800000,2710.458509
-104.000000,49.450000,2710.458509
-104.000000,49.850000,2710.458509
-103.700000,49.450000,2710.458509
-103.700000,49.850000,2710.458509
-103.650000,49.500000,2710.458509
-103.650000,49.800000,2710.458509
-96.050000,7.650000,2710.400000
-89.600000,31.900000,2710.400000
-72.150000,40.800000,2710.052219
-71.950000,41.000000,2710.052219
-113.250000,53.200000,2709.799964
-71.250000,47.100000,2709.587483
-71.050000,47.100000,2709.587483
-70.950000,47.000000,2709.587483
-122.400000,38.900000,2709.562890
-120.000000,47.100000,2709.432084
-120.000000,47.400000,2709.432084
-84.450000,31.850000,2708.945419
-84.450000,32.250000,2708.945419
-84.050000,31.850000,2708.945419
-84.050000,32.250000,2708.945419
-106.150000,39.700000,2708.734614
-112.100000,46.350000,2708.481917
-112.350000,41.600000,2708.270711
-112.350000,41.800000,2708.270711
-112.250000,41.900000,2708.270711
-74.950000,38.600000,2707.653601
-94.100000,35.650000,2707.620203
-94.050000,35.600000,2707.620203
-100.600000,17.450000,2707.490916
-77.650000,17.700000,2707.490916
-77.550000,17.700000,2707.490916
-76.900000,45.350000,2706.953939
-76.900000,45.550000,2706.953939
-76.800000,45.250000,2706.953939
-76.800000,45.650000,2706.953939
-76.600000,45.250000,2706.953939
-76.600000,45.650000,2706.953939
-76.400000,44.800000,2706.648859
-76.400000,45.000000,2706.648859
-76.350000,44.750000,2706.648859
-63.550000,45.150000,2706.352208
-63.350000,44.950000,2706.352208
-80.250000,33.250000,2705.966360
-79.500000,45.250000,2705.903180
-79.100000,44.850000,2705.903180
-61.450000,45.650000,2705.677516
-61.450000,45.850000,2705.677516
-61.400000,45.600000,2705.677516
-61.400000,45.900000,2705.677516
-61.200000,45.600000,2705.677516
-61.200000,45.900000,2705.677516
-61.150000,45.650000,2705.677516
-61.150000,45.850000,2705.677516
-82.100000,35.250000,2705.637167
-107.650000,29.800000,2705.546439
-107.650000,29.900000,2705.546439
-107.500000,29.650000,2705.546439
-107.500000,30.050000,2705.546439
-107.400000,29.650000,2705.546439
-107.400000,30.050000,2705.546439
-107.250000,29.800000,2705.546439
-107.250000,29.900000,2705.546439
-123.400000,38.950000,2705.396140
-123.400000,39.350000,2705.396140
-123.000000,39.350000,2705.396140
-93.700000,37.300000,2705.058113
-77.900000,17.950000,2704.978781
-77.900000,18.150000,2704.978781
-85.650000,13.600000,2704.768648
-85.650000,13.700000,2704.768648
-97.150000,42.150000,2704.706172
-97.150000,42.350000,2704.706172
-97.100000,42.100000,2704.706172
-97.100000,42.400000,2704.706172
-96.900000,42.100000,2704.706172
-96.900000,42.400000,2704.706172
-96.850000,42.150000,2704.706172
-96.850000,42.350000,2704.706172
-105.650000,23.200000,2704.382060
-123.100000,45.800000,2704.379752
-110.300000,41.400000,2704.356865
-112.500000,49.500000,2704.320395
-112.500000,49.900000,2704.320395
-112.400000,49.600000,2704.320395
-112.400000,49.800000,2704.320395
-99.000000,48.250000,2704.281772
-98.700000,47.950000,2704.281772
-98.700000,48.250000,2704.281772
-111.500000,34.050000,2704.213046
-111.500000,34.450000,2704.213046
-111.100000,34.050000,2704.213046
-111.100000,34.450000,2704.213046
-106.900000,24.400000,2703.885535
-106.700000,24.200000,2703.885535
-106.700000,24.600000,2703.885535
-106.500000,24.400000,2703.885535
-101.100000,19.400000,2703.885535
-99.200000,21.400000,2703.474422
-136.700000,50.850000,2703.400000
-93.400000,16.000000,2703.227295
-103.750000,37.950000,2703.213065
-103.750000,38.050000,2703.213065
-103.600000,37.800000,2703.213065
-103.600000,38.200000,2703.213065
-103.500000,37.800000,2703.213065
-103.500000,38.200000,2703.213065
-103.350000,37.950000,2703.213065
-103.350000,38.050000,2703.213065
-99.800000,27.400000,2703.213065
-99.800000,27.500000,2703.213065
-99.650000,27.250000,2703.213065
-99.550000,27.250000,2703.213065
-83.400000,40.550000,2703.003623
-84.750000,46.000000,2702.996749
-63.400000,46.250000,2702.652198
-82.750000,29.550000,2702.277813
-82.700000,29.500000,2702.277813
-102.350000,48.150000,2702.070946
-98.300000,22.450000,2701.792141
-98.000000,22.650000,2701.792141
-74.050000,42.450000,2701.731182
-60.850000,13.550000,2701.552348
-104.200000,23.550000,2701.170807
-103.800000,23.950000,2701.170807
-75.150000,44.400000,2701.007749
-99.500000,40.350000,2700.820798
-99.500000,40.550000,2700.820798
-99.450000,40.300000,2700.820798
-99.450000,40.600000,2700.820798
-99.250000,40.300000,2700.820798
-99.200000,40.350000,2700.820798
-112.000000,39.600000,2700.335126
-111.950000,39.550000,2700.335126
-111.700000,39.600000,2700.335126
-68.200000,48.400000,2700.185524
-68.200000,48.800000,2700.185524
-68.000000,48.600000,2700.185524
-108.950000,45.600000,2700.101901
-108.950000,45.700000,2700.101901
-108.800000,45.450000,2700.101901
-108.800000,45.850000,2700.101901
-108.700000,45.450000,2700.101901
-101.550000,48.500000,2700.040886
-109.050000,35.700000,2700.000000
-77.600000,40.200000,2699.849454
-124.750000,57.750000,2699.550000
-112.750000,45.100000,2699.369435
-112.750000,45.300000,2699.369435
-112.550000,45.100000,2699.369435
-112.550000,45.300000,2699.369435
-60.950000,10.400000,2698.804620
-60.950000,10.800000,2698.804620
-93.650000,17.500000,2698.763580
-93.650000,17.800000,2698.763580
-96.000000,40.550000,2698.395701
-95.700000,40.550000,2698.395701
-149.550000,61.850000,2698.394921
-131.850000,55.250000,2698.394921
-131.850000,55.450000,2698.394921
-131.750000,55.550000,2698.394921
-131.550000,55.550000,2698.394921
-131.450000,55.450000,2698.394921
-119.600000,48.950000,2698.392439
-119.550000,48.900000,2698.392439
-119.350000,48.900000,2698.392439
-119.300000,48.950000,2698.392439
-119.300000,49.150000,2698.392439
-92.950000,49.700000,2697.736535
-92.950000,49.900000,2697.736535
-92.850000,49.600000,2697.736535
-92.850000,50.000000,2697.736535
-92.650000,49.600000,2697.736535
-92.650000,50.000000,2697.736535
-92.550000,49.700000,2697.736535
-92.550000,49.900000,2697.736535
-91.000000,35.300000,2697.078149
-90.900000,35.400000,2697.078149
-90.700000,35.400000,2697.078149
-90.600000,35.300000,2697.078149
-99.800000,48.950000,2696.976090
-67.500000,46.000000,2696.935423
-67.450000,46.050000,2696.935423
-67.450000,46.250000,2696.935423
-86.450000,14.550000,2696.896626
-122.100000,48.700000,2696.744138
-122.050000,48.650000,2696.744138
-96.500000,43.950000,2696.627647
-97.200000,38.700000,2696.074401
-97.200000,39.100000,2696.074401
-105.700000,48.100000,2695.984486
-105.650000,48.050000,2695.984486
-105.650000,48.150000,2695.984486
-105.600000,48.100000,2695.984486
-104.750000,46.900000,2695.934825
-104.750000,47.300000,2695.934825
-68.200000,46.950000,2695.761377
-68.100000,47.050000,2695.761377
-83.800000,39.200000,2695.663289
-83.600000,39.000000,2695.663289
-83.400000,39.200000,2695.663289
-96.800000,44.000000,2695.526120
-83.200000,30.250000,2695.435154
-83.200000,30.350000,2695.435154
-83.050000,30.100000,2695.435154
-83.050000,30.500000,2695.435154
-82.950000,30.100000,2695.435154
-82.950000,30.500000,2695.435154
-100.600000,32.300000,2695.248025
-100.600000,32.600000,2695.248025
-100.550000,32.250000,2695.248025
-100.550000,32.650000,2695.248025
-100.250000,32.250000,2695.248025
-100.250000,32.650000,2695.248025
-100.200000,32.300000,2695.248025
-100.200000,32.600000,2695.248025
-67.100000,45.950000,2695.046258
-67.100000,46.050000,2695.046258
-99.500000,31.050000,2694.992736
-99.500000,31.250000,2694.992736
-99.450000,31.000000,2694.992736
-99.450000,31.300000,2694.992736
-99.250000,31.000000,2694.992736
-99.250000,31.300000,2694.992736
-99.200000,31.050000,2694.992736
-99.200000,31.250000,2694.992736
-66.950000,44.950000,2694.716907
-66.950000,45.250000,2694.716907
-66.650000,44.950000,2694.716907
-66.650000,45.250000,2694.716907
-88.900000,20.450000,2694.507065
-88.850000,20.500000,2694.507065
-88.850000,20.700000,2694.507065
-70.100000,41.950000,2694.507065
-70.050000,42.000000,2694.507065
-69.850000,41.700000,2694.507065
-69.850000,42.000000,2694.507065
-69.800000,41.750000,2694.507065
-69.800000,41.950000,2694.507065
-106.800000,31.600000,2694.072248
-80.800000,41.550000,2693.879572
-80.700000,41.550000,2693.879572
-88.650000,35.250000,2693.607727
-98.000000,29.000000,2693.245389
-98.000000,29.300000,2693.245389
-65.650000,17.950000,2693.003855
-65.650000,18.250000,2693.003855
-65.600000,17.900000,2693.003855
-65.600000,18.300000,2693.003855
-65.300000,17.900000,2693.003855
-65.250000,17.950000,2693.003855
-87.850000,44.950000,2692.754503
-87.850000,45.250000,2692.754503
-114.650000,36.550000,2692.712885
-114.650000,36.650000,2692.712885
-114.500000,36.400000,2692.712885
-114.500000,36.800000,2692.712885
-114.400000,36.400000,2692.712885
-114.400000,36.800000,2692.712885
-114.250000,36.550000,2692.712885
-74.250000,42.000000,2692.564377
-84.500000,22.150000,2692.255798
-84.500000,22.450000,2692.255798
-84.450000,22.100000,2692.255798
-84.450000,22.500000,2692.255798
-100.050000,48.350000,2692.200649
-100.000000,48.300000,2692.200649
-100.000000,48.400000,2692.200649
-99.950000,48.350000,2692.200649
-120.700000,34.800000,2692.141750
-89.850000,42.450000,2692.006446
-89.850000,42.750000,2692.006446
-89.650000,35.950000,2691.481868
-84.300000,41.700000,2691.405992
-107.850000,36.550000,2690.670233
-78.000000,42.700000,2690.494289
-77.900000,42.600000,2690.494289
-77.700000,42.600000,2690.494289
-77.600000,42.700000,2690.494289
-73.150000,45.000000,2690.379512
-73.050000,45.000000,2690.379512
-72.900000,44.750000,2690.379512
-72.900000,44.850000,2690.379512
-86.800000,39.250000,2690.318829
-152.500000,57.600000,2690.302745
-102.350000,48.200000,2689.679533
-112.250000,24.700000,2689.650347
-112.250000,24.900000,2689.650347
-112.200000,24.650000,2689.650347
-112.200000,24.950000,2689.650347
-112.000000,24.650000,2689.650347
-112.000000,24.950000,2689.650347
-111.950000,24.700000,2689.650347
-111.950000,24.900000,2689.650347
-86.050000,16.350000,2689.650347
-86.050000,16.550000,2689.650347
-86.000000,16.300000,2689.650347
-86.000000,16.600000,2689.650347
-85.800000,16.300000,2689.650347
-85.800000,16.600000,2689.650347
-85.750000,16.350000,2689.650347
-85.750000,16.550000,2689.650347
-149.900000,61.750000,2689.371384
-78.600000,37.200000,2689.177517
-78.600000,37.400000,2689.177517
-78.500000,37.100000,2689.177517
-78.500000,37.500000,2689.177517
-78.300000,37.100000,2689.177517
-78.300000,37.500000,2689.177517
-78.200000,37.200000,2689.177517
-78.200000,37.400000,2689.177517
-102.750000,22.100000,2688.823929
-102.650000,22.100000,2688.823929
-81.100000,36.600000,2688.823929
-81.100000,36.700000,2688.823929
-80.950000,36.450000,2688.823929
-80.850000,36.450000,2688.823929
-66.300000,47.850000,2688.679003
-66.300000,48.150000,2688.679003
-66.250000,47.900000,2688.679003
-66.250000,48.100000,2688.679003
-124.200000,49.050000,2688.674380
-123.900000,45.800000,2688.674380
-58.800000,48.550000,2688.674380
-58.600000,48.350000,2688.674380
-58.600000,48.750000,2688.674380
-58.400000,48.550000,2688.674380
-96.250000,17.100000,2688.519131
-96.150000,16.800000,2688.519131
-96.150000,17.000000,2688.519131
-111.650000,42.000000,2688.515515
-90.150000,41.250000,2687.852155
-147.250000,64.700000,2687.497724
-99.250000,18.000000,2687.268347
-99.100000,18.250000,2687.268347
-92.200000,31.050000,2687.221988
-92.200000,31.250000,2687.221988
-92.150000,31.000000,2687.221988
-92.150000,31.300000,2687.221988
-91.950000,31.000000,2687.221988
-91.950000,31.300000,2687.221988
-91.900000,31.050000,2687.221988
-91.900000,31.250000,2687.221988
-112.350000,49.700000,2687.202359
-112.350000,49.900000,2687.202359
-112.250000,49.600000,2687.202359
-112.250000,50.000000,2687.202359
-112.050000,49.600000,2687.202359
-112.050000,50.000000,2687.202359
-111.950000,49.700000,2687.202359
-111.950000,49.900000,2687.202359
-84.450000,41.800000,2687.202359
-84.450000,42.000000,2687.202359
-120.850000,35.050000,2686.873166
-112.400000,48.600000,2686.307629
-112.400000,48.700000,2686.307629
-112.300000,48.600000,2686.307629
-112.300000,48.700000,2686.307629
-110.700000,45.500000,2686.255679
-110.700000,45.800000,2686.255679
-110.400000,45.500000,2686.255679
-110.400000,45.800000,2686.255679
-91.650000,29.650000,2686.255679
-91.350000,29.950000,2686.255679
-94.500000,45.550000,2686.207706
-114.300000,47.500000,2686.103953
-117.550000,47.950000,2686.038121
-84.800000,10.600000,2685.887800
-123.950000,39.300000,2685.519921
-123.950000,39.600000,2685.519921
-123.650000,39.300000,2685.519921
-123.650000,39.600000,2685.519921
-85.800000,14.550000,2684.775232
-85.750000,14.600000,2684.775232
-149.300000,61.900000,2684.592256
-149.200000,61.900000,2684.592256
-114.100000,32.600000,2684.517950
-114.100000,32.700000,2684.517950
-109.550000,49.850000,2684.517950
-109.550000,49.950000,2684.517950
-109.450000,49.850000,2684.517950
-109.450000,49.950000,2684.517950
-79.300000,56.500000,2684.517950
-79.300000,56.600000,2684.517950
-79.200000,56.500000,2684.517950
-79.200000,56.600000,2684.517950
-75.350000,23.200000,2684.517950
-75.350000,23.300000,2684.517950
-75.250000,23.200000,2684.517950
-75.250000,23.300000,2684.517950
-95.000000,38.400000,2684.307957
-94.800000,38.400000,2684.307957
-94.750000,38.450000,2684.307957
-91.750000,29.750000,2684.307957
-91.550000,30.050000,2684.307957
-113.600000,27.600000,2684.157183
-113.600000,27.700000,2684.157183
-113.450000,27.450000,2684.157183
-113.450000,27.850000,2684.157183
-113.350000,27.450000,2684.157183
-113.350000,27.850000,2684.157183
-113.200000,27.600000,2684.157183
-113.200000,27.700000,2684.157183
-104.950000,42.200000,2684.025883
-104.800000,42.050000,2684.025883
-151.350000,59.850000,2683.782216
-71.900000,43.550000,2683.762435
-71.900000,43.950000,2683.762435
-90.000000,19.600000,2683.680523
-90.000000,19.900000,2683.680523
-89.700000,19.600000,2683.680523
-89.700000,19.900000,2683.680523
-115.100000,52.350000,2683.329920
-114.900000,52.150000,2683.329920
-114.900000,52.550000,2683.329920
-114.700000,52.350000,2683.329920
-110.600000,43.700000,2683.029766
-110.550000,43.350000,2683.029766
-110.550000,43.650000,2683.029766
-92.350000,18.150000,2682.990496
-92.200000,17.900000,2682.990496
-92.200000,18.300000,2682.990496
-92.100000,17.900000,2682.990496
-92.100000,18.300000,2682.990496
-91.950000,18.050000,2682.990496
-91.950000,18.150000,2682.990496
-98.150000,21.100000,2682.531062
-150.050000,61.500000,2682.470300
-151.750000,59.850000,2682.267286
-104.850000,42.200000,2682.243891
-104.800000,42.150000,2682.243891
-89.600000,39.400000,2682.212705
-71.250000,41.250000,2681.903289
-73.400000,41.800000,2681.685471
-94.300000,44.650000,2681.393926
-94.250000,44.600000,2681.393926
-94.050000,44.600000,2681.393926
-94.050000,44.900000,2681.393926
-104.250000,24.150000,2681.284301
-104.200000,24.200000,2681.284301
-103.900000,24.200000,2681.284301
-103.850000,24.150000,2681.284301
-97.600000,33.450000,2680.863246
-97.400000,33.250000,2680.863246
-88.800000,38.800000,2680.737488
-83.600000,33.350000,2680.452134
-83.400000,33.550000,2680.452134
-83.200000,33.350000,2680.452134
-102.600000,43.200000,2680.400867
-91.350000,19.100000,2680.369608
-91.050000,18.800000,2680.369608
-91.050000,19.100000,2680.369608
-73.650000,45.050000,2679.879331
-73.550000,45.050000,2679.879331
-81.350000,38.050000,2679.630921
-81.250000,38.150000,2679.630921
-81.050000,38.150000,2679.630921
-80.950000,37.850000,2679.630921
-80.950000,38.050000,2679.630921
-96.550000,43.150000,2679.630279
-88.050000,44.100000,2679.537102
-116.150000,33.250000,2679.490436
-116.050000,33.250000,2679.490436
-98.800000,23.900000,2679.451239
-98.800000,24.200000,2679.451239
-98.750000,23.950000,2679.451239
-98.750000,24.150000,2679.451239
-93.250000,33.950000,2679.289483
-93.250000,34.250000,2679.289483
-93.200000,33.900000,2679.289483
-92.900000,33.900000,2679.289483
-92.850000,33.950000,2679.289483
-67.050000,50.050000,2678.807685
-66.850000,49.850000,2678.807685
-66.850000,50.250000,2678.807685
-66.650000,50.050000,2678.807685
-98.900000,46.700000,2678.692036
-98.900000,47.100000,2678.692036
-98.500000,46.700000,2678.692036
-98.500000,47.100000,2678.692036
-96.850000,20.400000,2678.396573
-80.750000,27.650000,2677.994224
-114.500000,43.400000,2677.655763
-114.400000,43.300000,2677.655763
-114.200000,43.300000,2677.655763
-114.100000,43.400000,2677.655763
-114.100000,43.600000,2677.655763
-97.150000,42.650000,2677.544018
-97.150000,42.950000,2677.544018
-97.100000,42.600000,2677.544018
-97.100000,43.000000,2677.544018
