id,file,name,owner,energy_factor,category,population,coastal,has_port,is_base,base_type,dam_sites,dam_province,reactor_sites,shared_slots,slot_budget,thermoelectric_plant,hydroelectric_plant,nuclear_reactor,schools,offices,hospitals,prisons,barracks,dockyard,radar_station,anti_air_building,missile_silo
530,history/states/530-State_530.txt,"Sierra Vista, AZ",AMO,0.89,large_city,330953,True,False,False,,,,,9,16,2,0,0,2,1,2,1,1,0,0,0,0
531,history/states/531-State_531.txt,"McAlester, OK",OKC,0.95,city,246061,True,False,False,,,,,6,12,1,0,0,1,1,1,1,1,0,0,0,0
532,history/states/532-State_532.txt,"Ada, OK",OKC,0.95,large_city,440295,True,False,False,,,,,9,16,2,0,0,2,1,2,1,1,0,0,0,0
533,history/states/533-State_533.txt,"Hattiesburg, MS",BIR,0.89,town,56780,True,False,False,,,,,2,6,0,0,0,1,0,1,0,0,0,0,0,0
534,history/states/534-State_534.txt,"Lowndes, MS",BIR,0.89,town,50192,True,False,False,,,,,2,6,0,0,0,1,0,1,0,0,0,0,0,0
535,history/states/535-State_535.txt,"Plainville, TX",STX,1.28,large_city,372248,True,False,False,,,,,13,16,4,2,0,2,1,2,1,1,0,0,0,0
536,history/states/536-State_536.txt,"Weldona, CO",DMA,1.02,large_town,113208,True,False,False,,,,,3,8,0,0,0,1,0,1,1,0,0,0,0,0
537,history/states/537-State_537.txt,"North Metro Atlanta, GA",USG,1.09,metropolis,894319,True,False,False,,,,,11,20,2,0,0,2,2,2,2,1,0,1,1,0
538,history/states/538-State_538.txt,"Richland, SC",SSC,0.88,large_city,365172,True,False,False,,,,,8,16,1,0,0,2,1,2,1,1,0,0,0,0
539,history/states/539-State_539.txt,"Roswell, NM",AMO,0.89,large_town,79025,True,False,False,,,,,2,8,0,0,0,1,0,1,0,0,0,0,0,0
540,history/states/540-State_540.txt,"Clovis, NM",AMO,0.89,large_town,73041,True,False,False,,,,,2,8,0,0,0,1,0,1,0,0,0,0,0,0
541,history/states/541-State_541.txt,"South Metro Atlanta, GA",USG,1.09,megalopolis,2809151,True,False,False,,,,,17,22,3,0,0,3,3,3,3,2,0,2,2,0
542,history/states/542-State_542.txt,"Yoakum, TX",AMF,1.03,large_town,66269,False,False,False,,,,,3,8,1,0,0,1,0,1,0,0,0,0,0,0
543,history/states/543-State_543.txt,"Lubbock, TX",STX,1.28,large_town,100401,True,False,False,,,,,6,8,3,0,0,1,0,1,1,0,0,0,0,0
544,history/states/544-State_544.txt,"Vernon, TX",STX,1.28,rural,15481,True,False,False,,,,,1,3,1,0,0,0,0,0,0,0,0,0,0,0
545,history/states/545-State_545.txt,"Auburn, AL",BIR,0.89,large_city,527999,True,False,False,,,,,9,16,2,0,0,2,1,2,1,1,0,1,0,0
546,history/states/546-State_546.txt,"Atlanta, GA",USG,1.09,large_city,471705,True,False,False,,,,,9,16,2,0,0,2,1,2,1,1,0,1,0,0
547,history/states/547-State_547.txt,"Charleston, SC",SSC,0.88,rural,12891,True,False,False,,,,,0,3,0,0,0,0,0,0,0,0,0,0,0,0
548,history/states/548-State_548.txt,"Pima, AZ",AMO,0.89,large_city,533143,True,False,False,,,,,9,16,2,0,0,2,1,2,1,1,0,1,0,0
549,history/states/549-State_549.txt,Baja California,MEX,1.4,megalopolis,3018501,True,True,False,,,,,22,22,4,3,0,3,3,3,3,2,1,2,2,0
550,history/states/550-State_550.txt,"Beaufort, SC",SSC,0.88,metropolis,760893,True,True,False,,,,,13,20,2,0,0,2,2,2,2,1,2,1,1,0
551,history/states/551-State_551.txt,"Columbia, GA",USG,1.09,large_city,414021,True,False,False,,,,Vogtle Electric Generating Plant,11,18,2,0,2,2,1,2,1,1,0,0,0,0
552,history/states/552-State_552.txt,"Las Cruces, NM",AMO,0.89,large_town,65892,True,False,False,,,,,3,8,1,0,0,1,0,1,0,0,0,0,0,0
553,history/states/553-State_553.txt,Sonora,MEX,1.4,megalopolis,4613233,True,True,False,,,,,22,22,4,3,0,3,3,3,3,3,0,3,2,0
554,history/states/554-State_554.txt,"Wichita Falls, TX",STX,1.28,city,195231,True,False,False,,,,,8,12,3,1,0,1,1,1,1,0,0,0,0,0
555,history/states/555-State_555.txt,"Carlsbad, NM",AMO,0.89,megalopolis,1860253,True,False,False,,,,,14,22,2,0,0,3,2,3,2,2,0,2,1,0
556,history/states/556-State_556.txt,"Watson, AR",AMA,0.9,pastoral,4888,True,False,False,,,,,0,2,0,0,0,0,0,0,0,0,0,0,0,0
557,history/states/557-State_557.txt,"Houston, GA",USG,1.09,metropolis,835676,True,False,False,,,,,11,20,2,0,0,2,2,2,2,1,0,1,1,0
558,history/states/558-State_558.txt,"Texarkana, TX",STX,1.28,city,268057,True,False,False,,,,,10,12,3,1,0,2,1,1,1,1,0,0,0,0
559,history/states/559-State_559.txt,"Chatham, GA",USG,1.09,large_city,479472,True,True,False,,,,,10,16,2,0,0,2,1,2,1,1,1,1,0,0
560,history/states/560-State_560.txt,"San Angelo, TX",STX,1.28,city,172854,False,False,False,,,,,9,12,4,1,0,1,1,1,1,0,0,0,0,0
561,history/states/561-State_561.txt,"Abilene, TX",STX,1.28,city,211995,True,False,False,,,,,9,12,3,1,0,1,1,1,1,1,0,0,0,0
562,history/states/562-State_562.txt,"Duncan, AZ",AMO,0.89,pastoral,1275,True,False,False,,,,,0,2,0,0,0,0,0,0,0,0,0,0,0,0
563,history/states/563-State_563.txt,"Muscogee, GA",USG,1.09,large_city,467534,True,False,False,,,,,9,16,2,0,0,2,1,2,1,1,0,1,0,0
564,history/states/564-State_564.txt,"Greater Dallas-Fort Worth Area, TX",STX,1.28,megalopolis,1998230,True,False,False,,,,,19,22,4,3,0,3,2,3,2,2,0,2,1,0
565,history/states/565-State_565.txt,"ile Dondaine, QC",CAN,1.4,pastoral,722,True,False,False,,,,,1,2,1,0,0,0,0,0,0,0,0,0,0,0
566,history/states/566-State_566.txt,"Citronelle, AL",BIR,0.89,rural,15699,True,False,False,,,,,0,3,0,0,0,0,0,0,0,0,0,0,0,0
567,history/states/567-State_567.txt,"Stephenville, TX",STX,1.28,city,187743,True,False,False,,,,,8,12,3,1,0,1,1,1,1,0,0,0,0,0
568,history/states/568-State_568.txt,"Longview, TX",STX,1.28,city,167637,True,False,False,,,,,9,12,4,1,0,1,1,1,1,0,0,0,0,0
569,history/states/569-State_569.txt,"Jackson, MS",NOM,1.01,city,157950,True,False,False,,,,,5,12,1,0,0,1,1,1,1,0,0,0,0,0
570,history/states/570-State_570.txt,"Dallas-Fort Worth, TX",STX,1.28,megalopolis,3079446,False,False,False,,,,Comanche Peak Nuclear Power Plant,22,23,4,3,1,3,3,3,3,2,0,2,2,0
571,history/states/571-State_571.txt,"Shreveport, LA",STX,1.28,town,39356,True,False,False,,,,,3,6,2,0,0,0,0,1,0,0,0,0,0,0
572,history/states/572-State_572.txt,"Deming, NM",AMO,0.89,rural,8617,True,False,False,,,,,0,3,0,0,0,0,0,0,0,0,0,0,0,0
573,history/states/573-State_573.txt,"Lowndes, GA",USG,1.09,city,236817,True,False,False,,,,,6,12,1,0,0,1,1,1,1,1,0,0,0,0
574,history/states/574-State_574.txt,"Odessa, TX",AMF,1.03,city,264036,True,False,False,,,,,8,12,2,0,0,2,1,1,1,1,0,0,0,0
575,history/states/575-State_575.txt,"Navarro, TX",STX,1.28,metropolis,858589,True,False,False,,,,,16,20,4,3,0,2,2,2,2,1,0,1,1,0
576,history/states/576-State_576.txt,"Thomas, GA",USG,1.09,metropolis,1193898,True,False,False,,,,,12,20,2,0,0,2,2,2,2,2,0,1,1,0
577,history/states/577-State_577.txt,"Duluth, MN",SMN,0.98,city,282078,True,True,False,,,,,8,12,1,0,0,2,1,1,1,1,1,0,0,0
578,history/states/578-State_578.txt,"El Paso, TX",AMF,1.03,large_city,503981,True,False,False,,,,,9,16,2,0,0,2,1,2,1,1,0,1,0,0
579,history/states/579-State_579.txt,Chihuahua,MEX,1.4,megalopolis,6651252,True,False,False,,,,,22,22,4,3,0,3,3,3,3,3,0,3,3,0
580,history/states/580-State_580.txt,"Tyler, TX",STX,1.28,large_city,482287,True,False,False,,,,,13,16,4,2,0,2,1,2,1,1,0,1,0,0
581,history/states/581-State_581.txt,"Reeves, TX",AMF,1.03,town,26687,True,False,False,,,,,0,6,0,0,0,0,0,0,0,0,0,0,0,0
582,history/states/582-State_582.txt,"Adams, MS",NOM,1.01,large_city,378609,True,False,False,,,,,9,16,2,0,0,2,1,2,1,1,0,0,0,0
583,history/states/583-State_583.txt,"Barksdale AFB, LA",DMA,1.02,town,1500,False,False,True,air,,,,2,6,1,0,0,0,0,0,0,1,0,0,0,0
584,history/states/584-State_584.txt,"Houma, LA",NOM,1.01,city,144714,True,False,False,,,,,4,12,1,0,0,1,0,1,1,0,0,0,0,0
585,history/states/585-State_585.txt,"Crockett, TX",AMF,1.03,rural,16728,True,False,False,,,,,0,3,0,0,0,0,0,0,0,0,0,0,0,0
586,history/states/586-State_586.txt,da,JMA,0.96,large_town,107979,True,True,False,,,,,6,8,2,0,0,1,0,1,1,0,1,0,0,0
587,history/states/587-State_587.txt,"Waco, TX",STX,1.28,large_city,504492,True,False,False,,,,,13,16,4,2,0,2,1,2,1,1,0,1,0,0
588,history/states/588-State_588.txt,"San Carlos, AZ",SAZ,1.05,city,285048,True,False,False,,,,,8,12,2,0,0,2,1,1,1,1,0,0,0,0
589,history/states/589-State_589.txt,"Ciudad Obregon, SO",MEX,1.4,megalopolis,2597687,True,False,False,,,,,19,22,4,3,0,3,2,3,2,2,0,2,1,0
590,history/states/590-State_590.txt,"Nogales, SO",MEX,1.4,large_town,8316,True,False,False,,,,,7,8,4,3,0,0,0,0,0,0,0,0,0,0
591,history/states/591-State_591.txt,"Escambia, FL",GCC,0.96,large_town,105194,True,True,False,,,,,6,8,2,0,0,1,0,1,1,0,1,0,0,0
592,history/states/592-State_592.txt,"Fredericksburg, TX",AMF,1.03,town,54574,False,False,False,,,,,3,6,1,0,0,1,0,1,0,0,0,0,0,0
593,history/states/593-State_593.txt,"Alachua, FL",CFC,1.04,metropolis,1445855,True,False,False,,,,,15,20,3,0,0,3,2,3,2,2,0,1,1,0
594,history/states/594-State_594.txt,"Leon, FL",TAL,0.78,metropolis,670707,True,False,False,,,,,11,20,3,0,0,2,1,2,2,1,0,1,0,0
595,history/states/595-State_595.txt,"Duval, FL",JMA,0.96,large_city,526726,True,False,False,,,,,11,16,4,0,0,2,1,2,1,1,0,1,0,0
596,history/states/596-State_596.txt,"Beaumont, TX",HMA,1.12,large_city,367520,True,True,False,,,,,11,16,3,0,0,2,1,2,1,1,1,0,0,0
597,history/states/597-State_597.txt,"Gulf Shores, AL",GCC,0.96,town,37013,True,False,False,,,,,2,6,1,0,0,0,0,1,0,0,0,0,0,0
598,history/states/598-State_598.txt,"Mobile, AL",GCC,0.96,large_town,61382,True,True,False,,,,,5,8,2,0,0,1,0,1,0,0,1,0,0,0
599,history/states/599-State_599.txt,"Gulfport, MS",GCC,0.96,town,48920,True,True,False,,,,,4,6,1,0,0,1,0,1,0,0,1,0,0,0
600,history/states/600-State_600.txt,"Baton Rouge, LA",NOM,1.01,large_city,510125,True,False,False,,,,,9,16,2,0,0,2,1,2,1,1,0,1,0,0
601,history/states/601-State_601.txt,"Klamath Falls, OR",SOR,0.86,town,32856,True,False,False,,,,,0,6,0,0,0,0,0,0,0,0,0,0,0,0
602,history/states/602-State_602.txt,"Bastrop, TX",HMA,1.12,large_city,346540,True,False,False,,,,,10,16,3,0,0,2,1,2,1,1,0,0,0,0
603,history/states/603-State_603.txt,"Salem, OR",SOR,0.86,city,275806,True,False,False,,,,,7,12,1,0,0,2,1,1,1,1,0,0,0,0
604,history/states/604-State_604.txt,"Marion, FL",CFC,1.04,metropolis,753917,True,False,False,,,,,12,20,3,0,0,2,2,2,2,1,0,1,1,0
605,history/states/605-State_605.txt,"Daytona Beach, FL",CFC,1.04,large_city,442854,True,False,False,,,,,10,16,3,0,0,2,1,2,1,1,0,0,0,0
606,history/states/606-State_606.txt,"Hutchinson, MN",SMN,0.98,metropolis,821091,True,False,False,,,,,11,20,2,0,0,2,2,2,2,1,0,1,1,0
607,history/states/607-State_607.txt,"Lake, Ohio",REO,0.94,city,132839,True,False,False,,,,,4,12,1,0,0,1,0,1,1,0,0,0,0,0
608,history/states/608-State_608.txt,"Minneapolis, MN",SMN,0.98,megalopolis,1823445,True,False,False,,,,,14,22,2,0,0,3,2,3,2,2,0,2,1,0
609,history/states/609-State_609.txt,"Eugene, OR",SOR,0.86,megalopolis,2348340,True,True,False,,,,,17,22,3,0,0,3,2,3,2,2,2,2,1,0
610,history/states/610-State_610.txt,"Orlando, FL",CFC,1.04,megalopolis,1645032,True,False,False,,,,,16,22,4,0,0,3,2,3,2,2,0,2,1,0
611,history/states/611-State_611.txt,"Houston, TX",HMA,1.12,megalopolis,3067709,True,True,False,,,,South Texas Project,22,23,3,1,1,3,3,3,3,2,3,2,2,0
612,history/states/612-State_612.txt,"LaFourche, LA",NOM,1.01,large_town,83191,True,False,False,,,,,3,8,1,0,0,1,0,1,0,0,0,0,0,0
613,history/states/613-State_613.txt,"San Antonio, TX",AMF,1.03,megalopolis,1823600,False,False,False,,,,,15,22,3,0,0,3,2,3,2,2,0,2,1,0
614,history/states/614-State_614.txt,"Victoria, TX",HMA,1.12,large_city,346403,True,False,False,,,,,10,16,3,0,0,2,1,2,1,1,0,0,0,0
615,history/states/615-State_615.txt,Coahuila,MEX,1.4,megalopolis,6860639,True,False,False,,,,,22,22,4,3,0,3,3,3,3,3,0,3,3,0
616,history/states/616-State_616.txt,"Yellowstone, WY",BAR,0.82,wasteland,1000,True,False,False,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
617,history/states/617-State_617.txt,"Laredo, TX",AMF,1.03,metropolis,1014841,True,False,False,,,,,13,20,3,0,0,2,2,2,2,2,0,1,1,0
618,history/states/618-State_618.txt,"Omaha, NE",OMA,1.0,large_city,495957,True,False,False,,,,,9,16,2,0,0,2,1,2,1,1,0,1,0,0
619,history/states/619-State_619.txt,Baja California Sur,MEX,1.4,large_town,29351,True,True,False,,,,,8,8,4,3,0,0,0,0,0,0,1,0,0,0
620,history/states/620-State_620.txt,"Cleveland, OH",REO,0.94,megalopolis,1771001,True,True,False,,,,,17,22,3,0,0,3,2,3,2,2,2,2,1,0
621,history/states/621-State_621.txt,"Hillsborough, FL",CFC,1.04,large_city,468360,True,True,False,,,,,11,16,3,0,0,2,1,2,1,1,1,1,0,0
622,history/states/622-State_622.txt,"Grand Manan Island, ME",SOM,0.66,small_island,10000,True,False,False,,,,,0,2,0,0,0,0,0,0,0,0,0,0,0,0
623,history/states/623-State_623.txt,"Bar Harbor, ME",SOM,0.66,pastoral,4230,True,False,False,,,,,0,2,0,0,0,0,0,0,0,0,0,0,0,0
624,history/states/624-State_624.txt,"Breton Sound Islands, LA",NOM,1.01,small_island,10000,True,False,False,,,,,0,2,0,0,0,0,0,0,0,0,0,0,0,0
625,history/states/625-State_625.txt,"Shiprock, NM",NAV,0.75,large_town,63162,True,False,False,,,,,3,8,1,0,0,1,0,1,0,0,0,0,0,0
626,history/states/626-State_626.txt,"Portland, TX",AMF,1.03,large_town,66047,True,False,False,,,,,3,8,1,0,0,1,0,1,0,0,0,0,0,0
627,history/states/627-State_627.txt,"Miami-Dade, FL",SFM,1.13,megalopolis,5260340,True,True,False,,,,Turkey Point Nuclear Generating Station,23,23,4,3,1,3,3,3,3,3,0,3,2,0
628,history/states/628-State_628.txt,"Sarasota, FL",SFM,1.13,large_city,434236,True,False,False,,,,,12,16,3,2,0,2,1,2,1,1,0,0,0,0
629,history/states/629-State_629.txt,"Freeport, BS",BAH,1.4,town,22030,True,True,False,,,,,2,6,1,0,0,0,0,0,0,0,1,0,0,0
630,history/states/630-State_630.txt,"Whiteman AFB, MO",DMA,1.02,town,1500,False,False,True,air,,,,2,6,1,0,0,0,0,0,0,1,0,0,0,0
631,history/states/631-State_631.txt,"Aransas, TX",HMA,1.12,town,40404,True,False,False,,,,,3,6,1,0,0,1,0,1,0,0,0,0,0,0
632,history/states/632-State_632.txt,"Sterling, CO",DMA,1.02,pastoral,1453,True,False,False,,,,,0,2,0,0,0,0,0,0,0,0,0,0,0,0
633,history/states/633-State_633.txt,"Corpus Christi, TX",AMF,1.03,metropolis,1082529,True,True,False,,,,,15,20,3,0,0,2,2,2,2,2,2,1,1,0
634,history/states/634-State_634.txt,"Lee, FL",SFM,1.13,town,21155,True,False,False,,,,,2,6,2,0,0,0,0,0,0,0,0,0,0,0
635,history/states/635-State_635.txt,"Monterrey, NL",MEX,1.4,megalopolis,4560575,True,False,False,,,,,22,22,4,3,0,3,3,3,3,3,0,3,2,0
636,history/states/636-State_636.txt,District of Columbia,DCO,0.92,large_town,63147,True,True,False,,,,,7,8,4,0,0,1,0,1,0,0,1,0,0,0
637,history/states/637-State_637.txt,"Laredos, TM",MEX,1.4,city,36996,True,False,False,,,,,8,12,4,3,0,0,0,1,0,0,0,0,0,0
638,history/states/638-State_638.txt,"Los Mochis, SI",MEX,1.4,megalopolis,2555010,True,False,False,,,,,19,22,4,3,0,3,2,3,2,2,0,2,1,0
639,history/states/639-State_639.txt,"Guadalupe y Calvo, CH",MEX,1.4,megalopolis,3156269,True,False,False,,,,,21,22,4,3,0,3,3,3,3,2,0,2,2,0
640,history/states/640-State_640.txt,"El Carrizo, SI",MEX,1.4,city,130009,True,False,False,,,,,10,12,4,3,0,1,0,1,1,0,0,0,0,0
641,history/states/641-State_641.txt,"Kansas City, KS",CKC,0.92,large_city,383472,True,False,False,,,,,8,16,1,0,0,2,1,2,1,1,0,0,0,0
642,history/states/642-State_642.txt,"Gomez Palacio, DG",MEX,1.4,megalopolis,3831557,True,False,False,,,,,22,22,4,3,0,3,3,3,3,3,0,2,2,0
643,history/states/643-State_643.txt,"Salinas, CA",SCA,1.3,metropolis,1178176,True,True,False,,,,,19,20,4,3,0,2,2,2,2,2,2,1,1,0
644,history/states/644-State_644.txt,"Eleuthera, BS",BAH,1.4,rural,8034,True,False,False,,,,,0,3,0,0,0,0,0,0,0,0,0,0,0,0
645,history/states/645-State_645.txt,"Fremont-Winema, OR",SOR,0.86,city,154381,True,False,False,,,,,5,12,1,0,0,1,1,1,1,0,0,0,0,0
646,history/states/646-State_646.txt,"New Providence, BS",BAH,1.4,large_city,477501,True,False,False,,,,,9,16,2,0,0,2,1,2,1,1,0,1,0,0
647,history/states/647-State_647.txt,"Andros, BS",BAH,1.4,town,24877,True,False,False,,,,,1,6,1,0,0,0,0,0,0,0,0,0,0,0
648,history/states/648-State_648.txt,"Cat Island, BS",BAH,1.4,small_island,10000,True,False,False,,,,,0,2,0,0,0,0,0,0,0,0,0,0,0,0
649,history/states/649-State_649.txt,"Overland Park, KS",CKC,0.92,metropolis,726775,True,False,False,,,,,11,20,2,0,0,2,2,2,2,1,0,1,1,0
650,history/states/650-State_650.txt,"Minot AFB, ND",DMA,1.02,town,1500,False,False,True,air,,,,2,6,1,0,0,0,0,0,0,1,0,0,0,0
651,history/states/651-State_651.txt,"Key West, FL",AMA,0.9,city,130034,True,False,False,,,,,4,12,1,0,0,1,0,1,1,0,0,0,0,0
652,history/states/652-State_652.txt,"Los Angeles, CA",SCA,1.3,megalopolis,11502622,True,True,False,,,,,22,22,4,3,0,3,3,3,3,3,0,4,3,0
653,history/states/653-State_653.txt,"Matamoros, TA",MEX,1.4,large_town,52618,True,False,False,,,,,8,8,4,3,0,0,0,1,0,0,0,0,0,0
654,history/states/654-State_654.txt,"Los Angeles Metro, CA",SCA,1.3,megalopolis,5134744,True,False,False,,,,,22,22,4,3,0,3,3,3,3,3,0,3,2,0
655,history/states/655-State_655.txt,"San Diego Metro, CA",SCA,1.3,megalopolis,2066557,True,False,False,,,,,19,22,4,3,0,3,2,3,2,2,0,2,1,0
656,history/states/656-State_656.txt,"Elko, NV",GBR,0.6,town,56275,False,False,False,,,,,2,6,0,0,0,1,0,1,0,0,0,0,0,0
657,history/states/657-State_657.txt,"Montemorelos, NL",MEX,1.4,large_city,376553,True,False,False,,,,,14,16,4,3,0,2,1,2,1,1,0,0,0,0
658,history/states/658-State_658.txt,"San Salvador, BS",BAH,1.4,pastoral,1971,True,False,False,,,,,0,2,0,0,0,0,0,0,0,0,0,0,0,0
659,history/states/659-State_659.txt,"King's Bay Naval Base, GA",DMA,1.02,large_town,1500,True,False,True,naval,,,,3,8,1,0,0,0,0,0,0,1,1,0,0,0
660,history/states/660-State_660.txt,"Santa Rosa, CA",SCA,1.3,metropolis,857272,True,False,False,,,,,16,20,4,3,0,2,2,2,2,1,0,1,1,0
661,history/states/661-State_661.txt,"Sacremento, CA",SCA,1.3,megalopolis,1654048,False,False,False,,Oroville Dam,2788,,19,22,4,3,0,3,2,3,2,2,0,2,1,0
662,history/states/662-State_662.txt,"San Diego, CA",SCA,1.3,megalopolis,2336466,True,True,False,,,,,21,22,4,3,0,3,2,3,2,2,2,2,1,0
663,history/states/663-State_663.txt,"Long Island, BS",BAH,1.4,small_island,10000,True,False,False,,,,,0,2,0,0,0,0,0,0,0,0,0,0,0,0
664,history/states/664-State_664.txt,"Great Exuma, BS",BAH,1.4,rural,5600,True,False,False,,,,,0,3,0,0,0,0,0,0,0,0,0,0,0,0
665,history/states/665-State_665.txt,"Yreka, CA",SCA,1.3,city,73069,True,False,False,,,,,9,12,4,3,0,1,0,1,0,0,0,0,0,0
666,history/states/666-State_666.txt,"Ely, NV",GBR,0.6,pastoral,1712,False,False,False,,,,,0,2,0,0,0,0,0,0,0,0,0,0,0,0
667,history/states/667-State_667.txt,"Alturas, CA",SCA,1.3,city,69850,True,False,False,,,,,9,12,4,3,0,1,0,1,0,0,0,0,0,0
668,history/states/668-State_668.txt,"Mazatlan, SI",MEX,1.4,large_town,7569,True,True,False,,,,,8,8,4,3,0,0,0,0,0,0,1,0,0,0
669,history/states/669-State_669.txt,"Sequoia, CA",SCA,1.3,wasteland,1000,False,False,False,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
670,history/states/670-State_670.txt,"Durango, DG",MEX,1.4,megalopolis,2557212,True,False,False,,,,,19,22,4,3,0,3,2,3,2,2,0,2,1,0
671,history/states/671-State_671.txt,"Fresnillo, ZA",MEX,1.4,megalopolis,3205953,False,False,False,,,,,21,22,4,3,0,3,3,3,3,2,0,2,2,0
672,history/states/672-State_672.txt,"Crooked Island, BS",BAH,1.4,small_island,10000,True,False,False,,,,,0,2,0,0,0,0,0,0,0,0,0,0,0,0
673,history/states/673-State_673.txt,"Tonopah, NV",GBR,0.6,pastoral,2446,False,False,False,,,,,0,2,0,0,0,0,0,0,0,0,0,0,0,0
674,history/states/674-State_674.txt,"Santa Barbara, CA",SCA,1.3,metropolis,763223,True,True,False,,,,Diablo Canyon Power Plant,19,21,4,3,1,2,2,2,2,1,2,1,1,0
675,history/states/675-State_675.txt,"Mayaguna, BS",BAH,1.4,enclave,313,True,False,False,,,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0
676,history/states/676-State_676.txt,"Pine Bluffs, WY",DMA,1.02,large_town,75144,False,False,False,,,,,2,8,0,0,0,1,0,1,0,0,0,0,0,0
677,history/states/677-State_677.txt,"Pinedale, WY",WAR,0.83,pastoral,4353,True,False,False,,,,,0,2,0,0,0,0,0,0,0,0,0,0,0,0
678,history/states/678-State_678.txt,"Austin, TX",HMA,1.12,metropolis,1074166,False,False,False,,,,,14,20,4,0,0,2,2,2,2,2,0,1,1,0
679,history/states/679-State_679.txt,Turks and Caicos Islands,ENG,1.4,small_island,10000,True,True,False,,,,,2,2,1,0,0,0,0,0,0,0,1,0,0,0
680,history/states/680-State_680.txt,"Oklahoma City, OK",OKC,0.95,metropolis,969044,True,False,False,,,,,12,20,3,0,0,2,2,2,2,1,0,1,1,0
681,history/states/681-State_681.txt,"Huntsville, TX",HMA,1.12,metropolis,966949,True,False,False,,,,,13,20,3,1,0,2,2,2,2,1,0,1,1,0
682,history/states/682-State_682.txt,"Monctezuma, SL",MEX,1.4,megalopolis,8704623,True,False,False,,,,,22,22,4,3,0,3,3,3,3,3,0,4,3,0
683,history/states/683-State_683.txt,"Sidney, NE",DMA,1.02,rural,16005,True,False,False,,,,,0,3,0,0,0,0,0,0,0,0,0,0,0,0
684,history/states/684-State_684.txt,"Cody, WY",WAR,0.83,large_town,72286,True,False,False,,,,,3,8,1,0,0,1,0,1,0,0,0,0,0,0
685,history/states/685-State_685.txt,"Matanzas, CU",CUB,1.4,large_city,396965,True,True,False,,,,,13,16,4,1,0,2,1,2,1,1,1,0,0,0
686,history/states/686-State_686.txt,"Villa Clara, CU",CUB,1.4,metropolis,1318447,True,True,False,,,,,20,20,4,2,0,3,2,3,2,2,2,1,1,0
687,history/states/687-State_687.txt,"Zacatecas, ZA",MEX,1.4,megalopolis,2718016,True,False,False,,,,,19,22,4,3,0,3,2,3,2,2,0,2,1,0
688,history/states/688-State_688.txt,"Ciudad Victoria, TM",MEX,1.4,megalopolis,5132928,True,True,False,,,,,22,22,4,3,0,3,3,3,3,3,0,3,2,0
689,history/states/689-State_689.txt,"El Centro, CA",SCA,1.3,metropolis,704013,True,False,False,,,,,16,20,4,3,0,2,2,2,2,1,0,1,1,0
690,history/states/690-State_690.txt,"Inagua, BS",BAH,1.4,pastoral,2389,True,False,False,,,,,0,2,0,0,0,0,0,0,0,0,0,0,0,0
691,history/states/691-State_691.txt,"Mayabeque, CU",CUB,1.4,rural,8819,True,False,False,,,,,1,3,1,0,0,0,0,0,0,0,0,0,0,0
692,history/states/692-State_692.txt,"Bakersfield, CA",SCA,1.3,large_city,598351,False,False,False,,,,,14,16,4,3,0,2,1,2,1,1,0,1,0,0
693,history/states/693-State_693.txt,"Artemisa, CU",CUB,1.4,town,4324,True,True,False,,,,,3,6,2,0,0,0,0,0,0,0,1,0,0,0
694,history/states/694-State_694.txt,"Havana, CU",CUB,1.4,town,512,True,False,False,,,,,2,6,2,0,0,0,0,0,0,0,0,0,0,0
695,history/states/695-State_695.txt,"Fresno, CA",SCA,1.3,megalopolis,2267154,False,False,False,,,,,19,22,4,3,0,3,2,3,2,2,0,2,1,0
696,history/states/696-State_696.txt,"Ciego de Avila, CU",CUB,1.4,metropolis,630442,True,False,False,,,,,14,20,4,2,0,2,1,2,2,1,0,1,0,0
697,history/states/697-State_697.txt,"Sancti Spiritus, CU",CUB,1.4,city,229112,True,False,False,,,,,9,12,4,0,0,1,1,1,1,1,0,0,0,0
698,history/states/698-State_698.txt,"Pinar del Rio, CU",CUB,1.4,city,248899,True,False,False,,,,,9,12,4,0,0,1,1,1,1,1,0,0,0,0
699,history/states/699-State_699.txt,"Cienfuegos, CU",CUB,1.4,town,50185,True,True,False,,,,,5,6,2,0,0,1,0,1,0,0,1,0,0,0
700,history/states/700-State_700.txt,"Jardines del Rey, CU",CUB,1.4,town,35204,True,False,False,,,,,3,6,2,0,0,0,0,1,0,0,0,0,0,0
701,history/states/701-State_701.txt,"Yosemite, CA",SCA,1.3,wasteland,1000,False,False,False,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
702,history/states/702-State_702.txt,"Camaguey, CU",CUB,1.4,megalopolis,1543835,True,True,False,,,,,20,22,4,2,0,3,2,3,2,2,2,1,1,0
703,history/states/703-State_703.txt,"Susanville, CA",SCA,1.3,large_city,508732,False,False,False,,,,,14,16,4,3,0,2,1,2,1,1,0,1,0,0
704,history/states/704-State_704.txt,"Napa, CA",SCA,1.3,metropolis,796559,True,True,False,,,,,18,20,4,3,0,2,2,2,2,1,2,1,1,0
705,history/states/705-State_705.txt,"Redding, CA",SCA,1.3,large_city,329665,True,True,False,,Shasta Dam,168,,15,16,4,3,0,2,1,2,1,1,1,0,0,0
